Année;Polluant;Fuel;Emissions
1992;Cr;GNV;0.0
1993;Cr;GNV;0.0
1994;Cr;GNV;0.0
1995;Cr;GNV;0.0
1996;Cr;GNV;0.0
1997;Cr;GNV;0.0
1998;Cr;GNV;0.0
1999;Cr;GNV;0.0
2000;Cr;GNV;0.0
2001;Cr;GNV;0.0
2002;Cr;GNV;0.0
2003;Cr;GNV;0.0
2004;Cr;GNV;0.0
2005;Cr;GNV;0.0
2006;Cr;GNV;0.0
2007;Cr;GNV;0.0
2008;Cr;GNV;0.0
2009;Cr;GNV;0.0
1990;Cu;GNV;0.0
1991;Cu;GNV;0.0
1992;Cu;GNV;0.0
1993;Cu;GNV;0.0
1994;Cu;GNV;0.0
1995;Cu;GNV;0.0
1996;Cu;GNV;0.0
1997;Cu;GNV;0.0
1998;Cu;GNV;0.0
1999;Cu;GNV;0.0
2000;Cu;GNV;0.0
2001;Cu;GNV;0.0
2002;Cu;GNV;0.0
2003;Cu;GNV;0.0
2004;Cu;GNV;0.0
2005;Cu;GNV;0.0
2006;Cu;GNV;0.0
2007;Cu;GNV;0.0
2008;Cu;GNV;0.0
2009;Cu;GNV;0.0
1990;Pb;GNV;0.0
1991;Pb;GNV;0.0
1992;Pb;GNV;0.0
1993;Pb;GNV;0.0
1994;Pb;GNV;0.0
1995;Pb;GNV;0.0
1996;Pb;GNV;0.0
1997;Pb;GNV;0.0
1998;Pb;GNV;0.0
1999;Pb;GNV;0.0
2000;Pb;GNV;0.0
2001;Pb;GNV;0.0
2002;Pb;GNV;0.0
2003;Pb;GNV;0.0
2004;Pb;GNV;0.0
2005;Pb;GNV;0.0
2006;Pb;GNV;0.0
2007;Pb;GNV;0.0
2008;Pb;GNV;0.0
2009;Pb;GNV;0.0
1990;Zn;GNV;0.0
1991;Zn;GNV;0.0
1992;Zn;GNV;0.0
1993;Zn;GNV;0.002
1994;Zn;GNV;0.001
1995;Zn;GNV;0.001
1996;Zn;GNV;0.001
1997;Zn;GNV;0.001
1998;Zn;GNV;0.001
1999;Zn;GNV;0.001
2000;Zn;GNV;0.001
2001;Zn;GNV;0.02
2002;Zn;GNV;0.02
2003;Zn;GNV;0.03
2004;Zn;GNV;0.04
2005;Zn;GNV;0.04
2006;Zn;GNV;0.05
2007;Zn;GNV;0.06
2008;Zn;GNV;0.08
2009;Zn;GNV;0.08
1990;HAP;GNV;0.0
1991;HAP;GNV;0.0
1992;HAP;GNV;0.0
1993;HAP;GNV;0.0
1994;HAP;GNV;0.0
1995;HAP;GNV;0.0
1996;HAP;GNV;0.0
1997;HAP;GNV;0.0
1998;HAP;GNV;0.0
1999;HAP;GNV;0.0
2000;HAP;GNV;0.0
2001;HAP;GNV;0.0
2002;HAP;GNV;0.0
2003;HAP;GNV;0.0
2004;HAP;GNV;0.0
2005;HAP;GNV;0.0
2006;HAP;GNV;0.0
2007;HAP;GNV;0.0
2008;HAP;GNV;0.0
2009;HAP;GNV;0.0
1990;PCDD-F;GNV;0.0
1991;PCDD-F;GNV;0.0
1992;PCDD-F;GNV;0.0
1993;PCDD-F;GNV;0.0
1994;PCDD-F;GNV;0.0
1995;PCDD-F;GNV;0.0
1996;PCDD-F;GNV;0.0
1997;PCDD-F;GNV;0.0
1998;PCDD-F;GNV;0.0
1999;PCDD-F;GNV;0.0
2000;PCDD-F;GNV;0.0
2001;PCDD-F;GNV;0.0
2002;PCDD-F;GNV;0.0
2003;PCDD-F;GNV;0.0
2004;PCDD-F;GNV;0.0
2005;PCDD-F;GNV;0.0
2006;PCDD-F;GNV;0.0
2007;PCDD-F;GNV;0.0
2008;PCDD-F;GNV;0.0
2009;PCDD-F;GNV;0.0
1990;SO2;GNV;0.0
1991;SO2;GNV;0.0
1992;SO2;GNV;0.0
1993;SO2;GNV;0.0
1994;SO2;GNV;0.0
1995;SO2;GNV;0.0
1996;SO2;GNV;0.0
1997;SO2;GNV;0.0
1998;SO2;GNV;0.0
1999;SO2;GNV;0.0
2000;SO2;GNV;0.0
2001;SO2;GNV;0.0
2002;SO2;GNV;0.0
2003;SO2;GNV;0.0
2004;SO2;GNV;0.0
2005;SO2;GNV;0.0
2006;SO2;GNV;0.0
2007;SO2;GNV;0.0
2008;SO2;GNV;0.0
2009;SO2;GNV;0.0
1990;Ni;GNV;0.0
1991;Ni;GNV;0.0
1992;Ni;GNV;0.0
1993;Ni;GNV;0.0
1994;Ni;GNV;0.0
1995;Ni;GNV;0.0
1996;Ni;GNV;0.0
1997;Ni;GNV;0.0
1998;Ni;GNV;0.0
1999;Ni;GNV;0.0
2000;Ni;GNV;0.0
2001;Ni;GNV;0.0
2002;Ni;GNV;0.0
2003;Ni;GNV;0.0
2004;Ni;GNV;0.0
2005;Ni;GNV;0.0
2006;Ni;GNV;0.0
2007;Ni;GNV;0.0
2008;Ni;GNV;0.0
2009;Ni;GNV;0.0
1990;benzène;GNV;0.0
1991;benzène;GNV;0.0
1992;benzène;GNV;0.0
1993;benzène;GNV;0.0
1994;benzène;GNV;0.0
1995;benzène;GNV;0.0
1996;benzène;GNV;0.0
1997;benzène;GNV;0.0
1998;benzène;GNV;0.0
1999;benzène;GNV;0.0
2000;benzène;GNV;0.0
2001;benzène;GNV;0.0
2002;benzène;GNV;0.0
2003;benzène;GNV;0.0
2004;benzène;GNV;0.0
2005;benzène;GNV;0.0
2006;benzène;GNV;0.0
2007;benzène;GNV;0.0
2008;benzène;GNV;0.0
2009;benzène;GNV;0.0
1990;NOx;Electriques;0.0
1991;NOx;Electriques;0.0
1992;NOx;Electriques;0.0
1993;NOx;Electriques;0.0
1994;NOx;Electriques;0.0
1995;NOx;Electriques;0.0
1996;NOx;Electriques;0.0
1997;NOx;Electriques;0.0
1998;NOx;Electriques;0.0
1999;NOx;Electriques;0.0
2000;NOx;Electriques;0.0
2001;NOx;Electriques;0.0
2002;NOx;Electriques;0.0
2003;NOx;Electriques;0.0
2004;NOx;Electriques;0.0
2005;NOx;Electriques;0.0
2006;NOx;Electriques;0.0
2007;NOx;Electriques;0.0
2008;NOx;Electriques;0.0
2009;NOx;Electriques;0.0
1990;COVNM;Electriques;0.0
1991;COVNM;Electriques;0.0
1992;COVNM;Electriques;0.0
1993;COVNM;Electriques;0.0
1994;COVNM;Electriques;0.0
1995;COVNM;Electriques;0.0
1996;COVNM;Electriques;0.0
1997;COVNM;Electriques;0.0
1998;COVNM;Electriques;0.0
1999;COVNM;Electriques;0.0
2000;COVNM;Electriques;0.0
2001;COVNM;Electriques;0.0
2002;COVNM;Electriques;0.0
2003;COVNM;Electriques;0.0
2004;COVNM;Electriques;0.0
2005;COVNM;Electriques;0.0
2006;COVNM;Electriques;0.0
2007;COVNM;Electriques;0.0
2008;COVNM;Electriques;0.0
2009;COVNM;Electriques;0.0
1990;CO;Electriques;0.0
1991;CO;Electriques;0.0
1992;CO;Electriques;0.0
1993;CO;Electriques;0.0
1994;CO;Electriques;0.0
1995;CO;Electriques;0.0
1996;CO;Electriques;0.0
1997;CO;Electriques;0.0
1998;CO;Electriques;0.0
1999;CO;Electriques;0.0
2000;CO;Electriques;0.0
2001;CO;Electriques;0.0
2002;CO;Electriques;0.0
2003;CO;Electriques;0.0
2004;CO;Electriques;0.0
2005;CO;Electriques;0.0
2006;CO;Electriques;0.0
2007;CO;Electriques;0.0
2008;CO;Electriques;0.0
2009;CO;Electriques;0.0
1990;PM10;Electriques;0.0
1991;PM10;Electriques;0.0
1992;PM10;Electriques;0.0
1993;PM10;Electriques;0.0
1994;PM10;Electriques;0.0
1995;PM10;Electriques;0.0
1996;PM10;Electriques;0.0
1997;PM10;Electriques;0.0
1998;PM10;Electriques;0.0
1999;PM10;Electriques;0.0
2000;PM10;Electriques;0.0
2001;PM10;Electriques;0.0
2002;PM10;Electriques;0.0
2003;PM10;Electriques;0.0
2004;PM10;Electriques;0.0
2005;PM10;Electriques;0.0
2006;PM10;Electriques;0.0
2007;PM10;Electriques;0.0
2008;PM10;Electriques;0.0
2009;PM10;Electriques;0.0
1990;PM2,5;Electriques;0.0
1991;PM2,5;Electriques;0.0
1992;PM2,5;Electriques;0.0
1993;PM2,5;Electriques;0.0
1994;PM2,5;Electriques;0.0
1995;PM2,5;Electriques;0.0
1996;PM2,5;Electriques;0.0
1997;PM2,5;Electriques;0.0
1998;PM2,5;Electriques;0.0
1999;PM2,5;Electriques;0.0
2000;PM2,5;Electriques;0.0
2001;PM2,5;Electriques;0.0
2002;PM2,5;Electriques;0.0
2003;PM2,5;Electriques;0.0
2004;PM2,5;Electriques;0.0
2005;PM2,5;Electriques;0.0
2006;PM2,5;Electriques;0.0
2007;PM2,5;Electriques;0.0
2008;PM2,5;Electriques;0.0
2009;PM2,5;Electriques;0.0
1990;PM1;Electriques;0.0
1991;PM1;Electriques;0.0
1992;PM1;Electriques;0.0
1993;PM1;Electriques;0.0
1994;PM1;Electriques;0.0
1995;PM1;Electriques;0.0
1996;PM1;Electriques;0.0
1997;PM1;Electriques;0.0
1998;PM1;Electriques;0.0
1999;PM1;Electriques;0.0
2000;PM1;Electriques;0.0
2001;PM1;Electriques;0.0
2002;PM1;Electriques;0.0
2003;PM1;Electriques;0.0
2004;PM1;Electriques;0.0
2005;PM1;Electriques;0.0
2006;PM1;Electriques;0.0
2007;PM1;Electriques;0.0
2008;PM1;Electriques;0.0
2009;PM1;Electriques;0.0
1990;BC;Electriques;0.0
1991;BC;Electriques;0.0
1992;BC;Electriques;0.0
1993;BC;Electriques;0.0
1994;BC;Electriques;0.0
1995;BC;Electriques;0.0
1996;BC;Electriques;0.0
1997;BC;Electriques;0.0
1998;BC;Electriques;0.0
1999;BC;Electriques;0.0
2000;BC;Electriques;0.0
2001;BC;Electriques;0.0
2002;BC;Electriques;0.0
2003;BC;Electriques;0.0
2004;BC;Electriques;0.0
2005;BC;Electriques;0.0
2006;BC;Electriques;0.0
2007;BC;Electriques;0.0
2008;BC;Electriques;0.0
2009;BC;Electriques;0.0
1990;du;Electriques;0.0
1991;du;Electriques;0.0
1992;du;Electriques;0.0
1993;du;Electriques;0.0
1994;du;Electriques;0.0
1995;du;Electriques;0.0
1996;du;Electriques;0.0
1997;du;Electriques;0.0
1998;du;Electriques;0.0
1999;du;Electriques;0.0
2000;du;Electriques;0.0
2001;du;Electriques;0.0
2002;du;Electriques;0.0
2003;du;Electriques;0.0
2004;du;Electriques;0.0
2005;du;Electriques;0.0
2006;du;Electriques;0.0
2007;du;Electriques;0.0
2008;du;Electriques;0.0
2009;du;Electriques;0.0
1990;Cd;Electriques;0.0
1991;Cd;Electriques;0.0
1992;Cd;Electriques;0.0
1993;Cd;Electriques;0.0
1994;Cd;Electriques;0.0
1995;Cd;Electriques;0.0
1996;Cd;Electriques;0.0
1997;Cd;Electriques;0.0
1998;Cd;Electriques;0.0
1999;Cd;Electriques;0.0
2000;Cd;Electriques;0.0
2001;Cd;Electriques;0.0
2002;Cd;Electriques;0.0
2003;Cd;Electriques;0.0
2004;Cd;Electriques;0.0
2005;Cd;Electriques;0.0
2006;Cd;Electriques;0.0
2007;Cd;Electriques;0.0
2008;Cd;Electriques;0.0
2009;Cd;Electriques;0.0
1990;Cr;Electriques;0.0
1991;Cr;Electriques;0.0
1992;Cr;Electriques;0.0
1993;Cr;Electriques;0.0
1994;Cr;Electriques;0.0
1995;Cr;Electriques;0.0
1996;Cr;Electriques;0.0
1997;Cr;Electriques;0.0
1998;Cr;Electriques;0.0
1999;Cr;Electriques;0.0
2000;Cr;Electriques;0.0
2001;Cr;Electriques;0.0
2002;Cr;Electriques;0.0
2003;Cr;Electriques;0.0
2004;Cr;Electriques;0.0
2005;Cr;Electriques;0.0
2006;Cr;Electriques;0.0
2007;Cr;Electriques;0.0
2008;Cr;Electriques;0.0
2009;Cr;Electriques;0.0
1990;Cu;Electriques;0.0
1991;Cu;Electriques;0.0
1992;Cu;Electriques;0.0
1993;Cu;Electriques;0.0
1994;Cu;Electriques;0.0
1995;Cu;Electriques;0.0
1996;Cu;Electriques;0.0
1997;Cu;Electriques;0.0
1998;Cu;Electriques;0.0
1999;Cu;Electriques;0.0
2000;Cu;Electriques;0.0
2001;Cu;Electriques;0.0
2002;Cu;Electriques;0.0
2003;Cu;Electriques;0.0
2004;Cu;Electriques;0.0
2005;Cu;Electriques;0.0
2006;Cu;Electriques;0.0
2007;Cu;Electriques;0.0
2008;Cu;Electriques;0.0
2009;Cu;Electriques;0.0
1990;Pb;Electriques;0.0
1991;Pb;Electriques;0.0
1992;Pb;Electriques;0.0
1993;Pb;Electriques;0.0
1994;Pb;Electriques;0.0
1995;Pb;Electriques;0.0
1996;Pb;Electriques;0.0
1997;Pb;Electriques;0.0
1998;Pb;Electriques;0.0
1999;Pb;Electriques;0.0
2000;Pb;Electriques;0.0
2001;Pb;Electriques;0.0
2002;Pb;Electriques;0.0
2003;Pb;Electriques;0.0
2004;Pb;Electriques;0.0
2005;Pb;Electriques;0.0
2006;Pb;Electriques;0.0
2007;Pb;Electriques;0.0
2008;Pb;Electriques;0.0
2009;Pb;Electriques;0.0
1990;Zn;Electriques;0.0
1991;Zn;Electriques;0.0
1992;Zn;Electriques;0.0
1993;Zn;Electriques;0.0
1994;Zn;Electriques;0.0
1995;Zn;Electriques;0.0
1996;Zn;Electriques;0.0
1997;Zn;Electriques;0.0
1998;Zn;Electriques;0.0
1999;Zn;Electriques;0.0
2000;Zn;Electriques;0.0
2001;Zn;Electriques;0.0
2002;Zn;Electriques;0.0
2003;Zn;Electriques;0.0
2004;Zn;Electriques;0.0
2005;Zn;Electriques;0.0
2006;Zn;Electriques;0.0
2007;Zn;Electriques;0.0
2008;Zn;Electriques;0.0
2009;Zn;Electriques;0.0
1990;HAP;Electriques;0.0
1991;HAP;Electriques;0.0
1992;HAP;Electriques;0.0
1993;HAP;Electriques;0.0
1994;HAP;Electriques;0.0
1995;HAP;Electriques;0.0
1996;HAP;Electriques;0.0
1997;HAP;Electriques;0.0
1998;HAP;Electriques;0.0
1999;HAP;Electriques;0.0
2000;HAP;Electriques;0.0
2001;HAP;Electriques;0.0
2002;HAP;Electriques;0.0
2003;HAP;Electriques;0.0
2004;HAP;Electriques;0.0
2005;HAP;Electriques;0.0
2006;HAP;Electriques;0.0
2007;HAP;Electriques;0.0
2008;HAP;Electriques;0.0
2009;HAP;Electriques;0.0
1990;PCDD-F;Electriques;0.0
1991;PCDD-F;Electriques;0.0
1992;PCDD-F;Electriques;0.0
1993;PCDD-F;Electriques;0.0
1994;PCDD-F;Electriques;0.0
1995;PCDD-F;Electriques;0.0
1996;PCDD-F;Electriques;0.0
1997;PCDD-F;Electriques;0.0
1998;PCDD-F;Electriques;0.0
1999;PCDD-F;Electriques;0.0
2000;PCDD-F;Electriques;0.0
2001;PCDD-F;Electriques;0.0
2002;PCDD-F;Electriques;0.0
2003;PCDD-F;Electriques;0.0
2004;PCDD-F;Electriques;0.0
2005;PCDD-F;Electriques;0.0
2006;PCDD-F;Electriques;0.0
2007;PCDD-F;Electriques;0.0
2008;PCDD-F;Electriques;0.0
2009;PCDD-F;Electriques;0.0
1990;SO2;Electriques;0.0
1991;SO2;Electriques;0.0
1992;SO2;Electriques;0.0
1993;SO2;Electriques;0.0
1994;SO2;Electriques;0.0
1995;SO2;Electriques;0.0
1996;SO2;Electriques;0.0
1997;SO2;Electriques;0.0
1998;SO2;Electriques;0.0
1999;SO2;Electriques;0.0
2000;SO2;Electriques;0.0
2001;SO2;Electriques;0.0
2002;SO2;Electriques;0.0
2003;SO2;Electriques;0.0
2004;SO2;Electriques;0.0
2005;SO2;Electriques;0.0
2006;SO2;Electriques;0.0
2007;SO2;Electriques;0.0
2008;SO2;Electriques;0.0
2009;SO2;Electriques;0.0
1990;Ni;Electriques;0.0
1991;Ni;Electriques;0.0
1992;Ni;Electriques;0.0
1993;Ni;Electriques;0.0
1994;Ni;Electriques;0.0
1995;Ni;Electriques;0.0
1996;Ni;Electriques;0.0
1997;Ni;Electriques;0.0
1998;Ni;Electriques;0.0
1999;Ni;Electriques;0.0
2000;Ni;Electriques;0.0
2001;Ni;Electriques;0.0
2002;Ni;Electriques;0.0
2003;Ni;Electriques;0.0
2004;Ni;Electriques;0.0
2005;Ni;Electriques;0.0
2006;Ni;Electriques;0.0
2007;Ni;Electriques;0.0
2008;Ni;Electriques;0.0
2009;Ni;Electriques;0.0
1990;benzène;Electriques;0.0
1991;benzène;Electriques;0.0
1992;benzène;Electriques;0.0
1993;benzène;Electriques;0.0
1994;benzène;Electriques;0.0
1995;benzène;Electriques;0.0
1996;benzène;Electriques;0.0
1997;benzène;Electriques;0.0
1998;benzène;Electriques;0.0
1999;benzène;Electriques;0.0
2000;benzène;Electriques;0.0
2001;benzène;Electriques;0.0
2002;benzène;Electriques;0.0
2003;benzène;Electriques;0.0
2004;benzène;Electriques;0.0
2005;benzène;Electriques;0.0
2006;benzène;Electriques;0.0
2007;benzène;Electriques;0.0
2008;benzène;Electriques;0.0
2009;benzène;Electriques;0.0
